2015-08-15	0
2015-08-16	0
2015-08-17	1
2015-08-18	0
2015-08-19	0
2015-08-20	0
2015-08-21	0
2015-08-22	0
2015-08-23	0
2015-08-24	2
2015-08-25	0
2015-08-26	0
2015-08-27	1
2015-08-28	1
2015-08-29	0
2015-08-30	1
2015-08-31	0
2015-09-01	1
2015-09-02	1
2015-09-03	0
2015-09-04	1
2015-09-05	0
2015-09-06	0
2015-09-07	1
2015-09-08	0
2015-09-09	0
2015-09-10	0
2015-09-11	0
2015-09-12	2
2015-09-13	1
2015-09-14	0
2015-09-15	2
2015-09-16	0
2015-09-17	1
2015-09-18	4
2015-09-19	1
2015-09-20	6
2015-09-21	5
2015-09-22	7
2015-09-23	3
2015-09-24	2
2015-09-25	3
2015-09-26	2
2015-09-27	2
2015-09-28	1
2015-09-29	2
2015-09-30	2
2015-10-01	2
2015-10-02	2
2015-10-03	3
2015-10-04	3
2015-10-05	2
2015-10-06	6
2015-10-07	4
2015-10-08	1
2015-10-09	4
2015-10-10	11
2015-10-11	8
2015-10-12	21
2015-10-13	4
2015-10-14	4
2015-10-15	5
2015-10-16	9
2015-10-17	23
2015-10-18	22
2015-10-19	20
2015-10-20	7
2015-10-21	5
2015-10-22	9
2015-10-23	11
2015-10-24	24
2015-10-25	16
2015-10-26	8
2015-10-27	10
2015-10-28	13
2015-10-29	3
2015-10-30	6
2015-10-31	8
2015-11-01	14
2015-11-02	9
2015-11-03	10
2015-11-04	7
2015-11-05	8
2015-11-06	5
2015-11-07	7
2015-11-08	6
2015-11-09	5
2015-11-10	5
2015-11-11	1
2015-11-12	2
2015-11-13	1
2015-11-14	1
2015-11-15	4
2015-11-16	0
2015-11-17	1
2015-11-18	0
2015-11-19	1
2015-11-20	0
2015-11-21	0
2015-11-22	1
2015-11-23	2
2015-11-24	1
2015-11-25	1
2015-11-26	1
2015-11-27	0
2015-11-28	0
2015-11-29	0
2015-11-30	1
2015-12-01	1
2015-12-02	0
2015-12-03	1
2015-12-04	1
2015-12-05	0
2015-12-06	0
2015-12-07	0
2015-12-08	0
2015-12-09	1
2015-12-10	0
2015-12-11	0
2015-12-12	0
2015-12-13	0
2015-12-14	0
2015-12-15	1
2015-12-16	0
2015-12-17	0
2015-12-18	1
2015-12-19	0
2015-12-20	0
2015-12-21	0
2015-12-22	1
2015-12-23	0
2015-12-24	1
2015-12-25	1
2015-12-26	0
2015-12-27	0
2015-12-28	0
2015-12-29	0
2015-12-30	0
2015-12-31	0
